artist,week,weekly_best_rank,weekly_number_1_appearances,weekly_top_10_appearances,reached_number_1
lady gaga,2017-11-27/2017-12-03,102,0,0,False
michael jackson,2017-11-27/2017-12-03,173,0,0,False
rihanna,2017-11-27/2017-12-03,51,0,0,False
taylor swift,2017-11-27/2017-12-03,23,0,0,False
the beatles,2017-11-27/2017-12-03,161,0,0,False
the weeknd,2017-11-27/2017-12-03,61,0,0,False
adele,2017-12-04/2017-12-10,127,0,0,False
beyonce,2017-12-04/2017-12-10,1,12,207,True
bruno mars,2017-12-04/2017-12-10,8,0,3,False
elvis presley,2017-12-04/2017-12-10,48,0,0,False
eminem,2017-12-04/2017-12-10,13,0,0,False
lady gaga,2017-12-04/2017-12-10,106,0,0,False
rihanna,2017-12-04/2017-12-10,54,0,0,False
taylor swift,2017-12-04/2017-12-10,24,0,0,False
the weeknd,2017-12-04/2017-12-10,56,0,0,False
whitney houston,2017-12-04/2017-12-10,120,0,0,False
adele,2017-12-11/2017-12-17,129,0,0,False
beyonce,2017-12-11/2017-12-17,1,1,180,True
bruno mars,2017-12-11/2017-12-17,37,0,0,False
elvis presley,2017-12-11/2017-12-17,40,0,0,False
eminem,2017-12-11/2017-12-17,1,18,89,True
lady gaga,2017-12-11/2017-12-17,99,0,0,False
rihanna,2017-12-11/2017-12-17,54,0,0,False
taylor swift,2017-12-11/2017-12-17,37,0,0,False
the weeknd,2017-12-11/2017-12-17,56,0,0,False
whitney houston,2017-12-11/2017-12-17,150,0,0,False
adele,2017-12-18/2017-12-24,125,0,0,False
beyonce,2017-12-18/2017-12-24,3,0,68,False
bruno mars,2017-12-18/2017-12-24,47,0,0,False
elvis presley,2017-12-18/2017-12-24,15,0,0,False
eminem,2017-12-18/2017-12-24,1,62,186,True
lady gaga,2017-12-18/2017-12-24,74,0,0,False
michael jackson,2017-12-18/2017-12-24,80,0,0,False
rihanna,2017-12-18/2017-12-24,54,0,0,False
taylor swift,2017-12-18/2017-12-24,37,0,0,False
the weeknd,2017-12-18/2017-12-24,57,0,0,False
whitney houston,2017-12-18/2017-12-24,72,0,0,False
adele,2017-12-25/2017-12-31,71,0,0,False
beyonce,2017-12-25/2017-12-31,3,0,39,False
bruno mars,2017-12-25/2017-12-31,14,0,0,False
elvis presley,2017-12-25/2017-12-31,12,0,0,False
eminem,2017-12-25/2017-12-31,1,31,190,True
lady gaga,2017-12-25/2017-12-31,101,0,0,False
michael jackson,2017-12-25/2017-12-31,6,0,3,False
rihanna,2017-12-25/2017-12-31,15,0,0,False
taylor swift,2017-12-25/2017-12-31,32,0,0,False
the beatles,2017-12-25/2017-12-31,93,0,0,False
the weeknd,2017-12-25/2017-12-31,29,0,0,False
whitney houston,2017-12-25/2017-12-31,48,0,0,False
adele,2018-01-01/2018-01-07,53,0,0,False
beyonce,2018-01-01/2018-01-07,3,0,33,False
bruno mars,2018-01-01/2018-01-07,2,0,13,False
eminem,2018-01-01/2018-01-07,1,29,201,True
lady gaga,2018-01-01/2018-01-07,197,0,0,False
michael jackson,2018-01-01/2018-01-07,21,0,0,False
rihanna,2018-01-01/2018-01-07,45,0,0,False
taylor swift,2018-01-01/2018-01-07,41,0,0,False
the beatles,2018-01-01/2018-01-07,92,0,0,False
the weeknd,2018-01-01/2018-01-07,48,0,0,False
whitney houston,2018-01-01/2018-01-07,72,0,0,False
adele,2018-01-08/2018-01-14,60,0,0,False
beyonce,2018-01-08/2018-01-14,3,0,21,False
bruno mars,2018-01-08/2018-01-14,2,0,109,False
eminem,2018-01-08/2018-01-14,1,26,204,True
lady gaga,2018-01-08/2018-01-14,191,0,0,False
michael jackson,2018-01-08/2018-01-14,127,0,0,False
rihanna,2018-01-08/2018-01-14,64,0,0,False
taylor swift,2018-01-08/2018-01-14,21,0,0,False
the beatles,2018-01-08/2018-01-14,115,0,0,False
the weeknd,2018-01-08/2018-01-14,77,0,0,False
whitney houston,2018-01-08/2018-01-14,166,0,0,False
adele,2018-01-15/2018-01-21,61,0,0,False
beyonce,2018-01-15/2018-01-21,3,0,18,False
bruno mars,2018-01-15/2018-01-21,3,0,100,False
eminem,2018-01-15/2018-01-21,1,13,193,True
lady gaga,2018-01-15/2018-01-21,153,0,0,False
michael jackson,2018-01-15/2018-01-21,142,0,0,False
rihanna,2018-01-15/2018-01-21,67,0,0,False
taylor swift,2018-01-15/2018-01-21,18,0,0,False
the beatles,2018-01-15/2018-01-21,114,0,0,False
the weeknd,2018-01-15/2018-01-21,65,0,0,False
whitney houston,2018-01-15/2018-01-21,160,0,0,False
adele,2018-01-22/2018-01-28,75,0,0,False
beyonce,2018-01-22/2018-01-28,5,0,10,False
bruno mars,2018-01-22/2018-01-28,3,0,69,False
eminem,2018-01-22/2018-01-28,1,4,177,True
lady gaga,2018-01-22/2018-01-28,147,0,0,False
michael jackson,2018-01-22/2018-01-28,139,0,0,False
rihanna,2018-01-22/2018-01-28,69,0,0,False
taylor swift,2018-01-22/2018-01-28,35,0,0,False
the weeknd,2018-01-22/2018-01-28,63,0,0,False
whitney houston,2018-01-22/2018-01-28,157,0,0,False
adele,2018-01-29/2018-02-04,88,0,0,False
beyonce,2018-01-29/2018-02-04,10,0,1,False
bruno mars,2018-01-29/2018-02-04,2,0,120,False
eminem,2018-01-29/2018-02-04,1,6,171,True
lady gaga,2018-01-29/2018-02-04,143,0,0,False
michael jackson,2018-01-29/2018-02-04,99,0,0,False
rihanna,2018-01-29/2018-02-04,75,0,0,False
taylor swift,2018-01-29/2018-02-04,38,0,0,False
the beatles,2018-01-29/2018-02-04,157,0,0,False
the weeknd,2018-01-29/2018-02-04,1,4,41,True
whitney houston,2018-01-29/2018-02-04,155,0,0,False
adele,2018-02-05/2018-02-11,87,0,0,False
beyonce,2018-02-05/2018-02-11,13,0,0,False
bruno mars,2018-02-05/2018-02-11,2,0,92,False
eminem,2018-02-05/2018-02-11,2,0,141,False
lady gaga,2018-02-05/2018-02-11,151,0,0,False
michael jackson,2018-02-05/2018-02-11,129,0,0,False
rihanna,2018-02-05/2018-02-11,63,0,0,False
taylor swift,2018-02-05/2018-02-11,45,0,0,False
the weeknd,2018-02-05/2018-02-11,1,5,141,True
whitney houston,2018-02-05/2018-02-11,168,0,0,False
adele,2018-02-12/2018-02-18,29,0,0,False
beyonce,2018-02-12/2018-02-18,14,0,0,False
bruno mars,2018-02-12/2018-02-18,3,0,49,False
eminem,2018-02-12/2018-02-18,2,0,130,False
lady gaga,2018-02-12/2018-02-18,155,0,0,False
michael jackson,2018-02-12/2018-02-18,123,0,0,False
rihanna,2018-02-12/2018-02-18,43,0,0,False
taylor swift,2018-02-12/2018-02-18,29,0,0,False
the beatles,2018-02-12/2018-02-18,155,0,0,False
the weeknd,2018-02-12/2018-02-18,1,4,143,True
whitney houston,2018-02-12/2018-02-18,125,0,0,False
adele,2018-02-19/2018-02-25,84,0,0,False
beyonce,2018-02-19/2018-02-25,23,0,0,False
bruno mars,2018-02-19/2018-02-25,7,0,14,False
eminem,2018-02-19/2018-02-25,2,0,93,False
lady gaga,2018-02-19/2018-02-25,197,0,0,False
michael jackson,2018-02-19/2018-02-25,146,0,0,False
rihanna,2018-02-19/2018-02-25,83,0,0,False
taylor swift,2018-02-19/2018-02-25,58,0,0,False
the beatles,2018-02-19/2018-02-25,160,0,0,False
the weeknd,2018-02-19/2018-02-25,2,0,148,False
whitney houston,2018-02-19/2018-02-25,159,0,0,False
adele,2018-02-26/2018-03-04,103,0,0,False
beyonce,2018-02-26/2018-03-04,16,0,0,False
bruno mars,2018-02-26/2018-03-04,7,0,9,False
eminem,2018-02-26/2018-03-04,4,0,50,False
lady gaga,2018-02-26/2018-03-04,200,0,0,False
michael jackson,2018-02-26/2018-03-04,132,0,0,False
rihanna,2018-02-26/2018-03-04,82,0,0,False
taylor swift,2018-02-26/2018-03-04,66,0,0,False
the weeknd,2018-02-26/2018-03-04,2,0,112,False
whitney houston,2018-02-26/2018-03-04,131,0,0,False
adele,2018-03-05/2018-03-11,109,0,0,False
beyonce,2018-03-05/2018-03-11,26,0,0,False
bruno mars,2018-03-05/2018-03-11,10,0,2,False
eminem,2018-03-05/2018-03-11,5,0,22,False
lady gaga,2018-03-05/2018-03-11,148,0,0,False
michael jackson,2018-03-05/2018-03-11,141,0,0,False
rihanna,2018-03-05/2018-03-11,84,0,0,False
taylor swift,2018-03-05/2018-03-11,71,0,0,False
the weeknd,2018-03-05/2018-03-11,3,0,82,False
whitney houston,2018-03-05/2018-03-11,90,0,0,False
adele,2018-03-12/2018-03-18,66,0,0,False
beyonce,2018-03-12/2018-03-18,29,0,0,False
bruno mars,2018-03-12/2018-03-18,13,0,0,False
eminem,2018-03-12/2018-03-18,8,0,13,False
michael jackson,2018-03-12/2018-03-18,122,0,0,False
rihanna,2018-03-12/2018-03-18,70,0,0,False
taylor swift,2018-03-12/2018-03-18,29,0,0,False
the weeknd,2018-03-12/2018-03-18,3,0,36,False
whitney houston,2018-03-12/2018-03-18,154,0,0,False
adele,2018-03-19/2018-03-25,81,0,0,False
beyonce,2018-03-19/2018-03-25,27,0,0,False
bruno mars,2018-03-19/2018-03-25,15,0,0,False
eminem,2018-03-19/2018-03-25,12,0,0,False
michael jackson,2018-03-19/2018-03-25,149,0,0,False
rihanna,2018-03-19/2018-03-25,32,0,0,False
taylor swift,2018-03-19/2018-03-25,16,0,0,False
the weeknd,2018-03-19/2018-03-25,4,0,17,False
whitney houston,2018-03-19/2018-03-25,118,0,0,False
adele,2018-03-26/2018-04-01,73,0,0,False
beyonce,2018-03-26/2018-04-01,25,0,0,False
bruno mars,2018-03-26/2018-04-01,18,0,0,False
eminem,2018-03-26/2018-04-01,11,0,0,False
lady gaga,2018-03-26/2018-04-01,63,0,0,False
michael jackson,2018-03-26/2018-04-01,137,0,0,False
rihanna,2018-03-26/2018-04-01,18,0,0,False
taylor swift,2018-03-26/2018-04-01,7,0,3,False
the weeknd,2018-03-26/2018-04-01,1,30,207,True
whitney houston,2018-03-26/2018-04-01,118,0,0,False
adele,2018-04-02/2018-04-08,76,0,0,False
beyonce,2018-04-02/2018-04-08,39,0,0,False
bruno mars,2018-04-02/2018-04-08,21,0,0,False
eminem,2018-04-02/2018-04-08,16,0,0,False
michael jackson,2018-04-02/2018-04-08,128,0,0,False
rihanna,2018-04-02/2018-04-08,21,0,0,False
taylor swift,2018-04-02/2018-04-08,6,0,20,False
the beatles,2018-04-02/2018-04-08,73,0,0,False
the weeknd,2018-04-02/2018-04-08,1,68,343,True
whitney houston,2018-04-02/2018-04-08,110,0,0,False
adele,2018-04-09/2018-04-15,75,0,0,False
beyonce,2018-04-09/2018-04-15,38,0,0,False
bruno mars,2018-04-09/2018-04-15,24,0,0,False
eminem,2018-04-09/2018-04-15,20,0,0,False
lady gaga,2018-04-09/2018-04-15,111,0,0,False
michael jackson,2018-04-09/2018-04-15,116,0,0,False
rihanna,2018-04-09/2018-04-15,21,0,0,False
taylor swift,2018-04-09/2018-04-15,6,0,14,False
the beatles,2018-04-09/2018-04-15,192,0,0,False
the weeknd,2018-04-09/2018-04-15,1,35,204,True
whitney houston,2018-04-09/2018-04-15,118,0,0,False
adele,2018-04-16/2018-04-22,59,0,0,False
beyonce,2018-04-16/2018-04-22,28,0,0,False
bruno mars,2018-04-16/2018-04-22,29,0,0,False
eminem,2018-04-16/2018-04-22,23,0,0,False
lady gaga,2018-04-16/2018-04-22,141,0,0,False
michael jackson,2018-04-16/2018-04-22,159,0,0,False
rihanna,2018-04-16/2018-04-22,30,0,0,False
taylor swift,2018-04-16/2018-04-22,10,0,1,False
the beatles,2018-04-16/2018-04-22,173,0,0,False
the weeknd,2018-04-16/2018-04-22,1,23,151,True
whitney houston,2018-04-16/2018-04-22,136,0,0,False
adele,2018-04-23/2018-04-29,83,0,0,False
beyonce,2018-04-23/2018-04-29,38,0,0,False
bruno mars,2018-04-23/2018-04-29,33,0,0,False
eminem,2018-04-23/2018-04-29,32,0,0,False
michael jackson,2018-04-23/2018-04-29,159,0,0,False
rihanna,2018-04-23/2018-04-29,75,0,0,False
taylor swift,2018-04-23/2018-04-29,14,0,0,False
the weeknd,2018-04-23/2018-04-29,1,2,117,True
whitney houston,2018-04-23/2018-04-29,165,0,0,False
adele,2018-04-30/2018-05-06,76,0,0,False
beyonce,2018-04-30/2018-05-06,36,0,0,False
bruno mars,2018-04-30/2018-05-06,25,0,0,False
eminem,2018-04-30/2018-05-06,46,0,0,False
michael jackson,2018-04-30/2018-05-06,157,0,0,False
rihanna,2018-04-30/2018-05-06,70,0,0,False
taylor swift,2018-04-30/2018-05-06,16,0,0,False
the beatles,2018-04-30/2018-05-06,82,0,0,False
the weeknd,2018-04-30/2018-05-06,2,0,58,False
whitney houston,2018-04-30/2018-05-06,185,0,0,False
adele,2018-05-07/2018-05-13,80,0,0,False
beyonce,2018-05-07/2018-05-13,57,0,0,False
bruno mars,2018-05-07/2018-05-13,8,0,2,False
eminem,2018-05-07/2018-05-13,40,0,0,False
michael jackson,2018-05-07/2018-05-13,175,0,0,False
rihanna,2018-05-07/2018-05-13,69,0,0,False
taylor swift,2018-05-07/2018-05-13,21,0,0,False
the beatles,2018-05-07/2018-05-13,89,0,0,False
the weeknd,2018-05-07/2018-05-13,3,0,33,False
adele,2018-05-14/2018-05-20,129,0,0,False
beyonce,2018-05-14/2018-05-20,54,0,0,False
bruno mars,2018-05-14/2018-05-20,17,0,0,False
eminem,2018-05-14/2018-05-20,48,0,0,False
michael jackson,2018-05-14/2018-05-20,171,0,0,False
rihanna,2018-05-14/2018-05-20,51,0,0,False
taylor swift,2018-05-14/2018-05-20,26,0,0,False
the beatles,2018-05-14/2018-05-20,113,0,0,False
the rolling stones,2018-05-14/2018-05-20,59,0,0,False
the weeknd,2018-05-14/2018-05-20,4,0,21,False
whitney houston,2018-05-14/2018-05-20,133,0,0,False
adele,2018-05-21/2018-05-27,146,0,0,False
beyonce,2018-05-21/2018-05-27,73,0,0,False
bruno mars,2018-05-21/2018-05-27,63,0,0,False
eminem,2018-05-21/2018-05-27,53,0,0,False
michael jackson,2018-05-21/2018-05-27,173,0,0,False
rihanna,2018-05-21/2018-05-27,68,0,0,False
taylor swift,2018-05-21/2018-05-27,46,0,0,False
the beatles,2018-05-21/2018-05-27,122,0,0,False
the weeknd,2018-05-21/2018-05-27,6,0,11,False
whitney houston,2018-05-21/2018-05-27,159,0,0,False
adele,2018-05-28/2018-06-03,68,0,0,False
beyonce,2018-05-28/2018-06-03,77,0,0,False
bruno mars,2018-05-28/2018-06-03,65,0,0,False
eminem,2018-05-28/2018-06-03,53,0,0,False
michael jackson,2018-05-28/2018-06-03,181,0,0,False
rihanna,2018-05-28/2018-06-03,61,0,0,False
taylor swift,2018-05-28/2018-06-03,39,0,0,False
the beatles,2018-05-28/2018-06-03,116,0,0,False
the weeknd,2018-05-28/2018-06-03,10,0,2,False
whitney houston,2018-05-28/2018-06-03,151,0,0,False
adele,2018-06-04/2018-06-10,91,0,0,False
beyonce,2018-06-04/2018-06-10,78,0,0,False
bruno mars,2018-06-04/2018-06-10,72,0,0,False
eminem,2018-06-04/2018-06-10,54,0,0,False
michael jackson,2018-06-04/2018-06-10,132,0,0,False
rihanna,2018-06-04/2018-06-10,64,0,0,False
taylor swift,2018-06-04/2018-06-10,41,0,0,False
the beatles,2018-06-04/2018-06-10,130,0,0,False
the weeknd,2018-06-04/2018-06-10,16,0,0,False
whitney houston,2018-06-04/2018-06-10,174,0,0,False
adele,2018-06-11/2018-06-17,157,0,0,False
beyonce,2018-06-11/2018-06-17,68,0,0,False
bruno mars,2018-06-11/2018-06-17,59,0,0,False
eminem,2018-06-11/2018-06-17,57,0,0,False
michael jackson,2018-06-11/2018-06-17,184,0,0,False
rihanna,2018-06-11/2018-06-17,66,0,0,False
taylor swift,2018-06-11/2018-06-17,20,0,0,False
the weeknd,2018-06-11/2018-06-17,17,0,0,False
whitney houston,2018-06-11/2018-06-17,187,0,0,False
adele,2018-06-18/2018-06-24,128,0,0,False
beyonce,2018-06-18/2018-06-24,74,0,0,False
bruno mars,2018-06-18/2018-06-24,57,0,0,False
eminem,2018-06-18/2018-06-24,58,0,0,False
michael jackson,2018-06-18/2018-06-24,198,0,0,False
rihanna,2018-06-18/2018-06-24,72,0,0,False
taylor swift,2018-06-18/2018-06-24,26,0,0,False
the beatles,2018-06-18/2018-06-24,123,0,0,False
the weeknd,2018-06-18/2018-06-24,26,0,0,False
whitney houston,2018-06-18/2018-06-24,164,0,0,False
adele,2018-06-25/2018-07-01,124,0,0,False
beyonce,2018-06-25/2018-07-01,75,0,0,False
bruno mars,2018-06-25/2018-07-01,57,0,0,False
eminem,2018-06-25/2018-07-01,64,0,0,False
michael jackson,2018-06-25/2018-07-01,1,15,99,True
rihanna,2018-06-25/2018-07-01,71,0,0,False
taylor swift,2018-06-25/2018-07-01,37,0,0,False
the beatles,2018-06-25/2018-07-01,97,0,0,False
the weeknd,2018-06-25/2018-07-01,36,0,0,False
whitney houston,2018-06-25/2018-07-01,146,0,0,False
adele,2018-07-02/2018-07-08,109,0,0,False
beyonce,2018-07-02/2018-07-08,75,0,0,False
bruno mars,2018-07-02/2018-07-08,60,0,0,False
eminem,2018-07-02/2018-07-08,47,0,0,False
michael jackson,2018-07-02/2018-07-08,1,47,234,True
rihanna,2018-07-02/2018-07-08,56,0,0,False
taylor swift,2018-07-02/2018-07-08,53,0,0,False
the beatles,2018-07-02/2018-07-08,139,0,0,False
the rolling stones,2018-07-02/2018-07-08,66,0,0,False
the weeknd,2018-07-02/2018-07-08,37,0,0,False
whitney houston,2018-07-02/2018-07-08,157,0,0,False
adele,2018-07-09/2018-07-15,125,0,0,False
beyonce,2018-07-09/2018-07-15,55,0,0,False
bruno mars,2018-07-09/2018-07-15,68,0,0,False
eminem,2018-07-09/2018-07-15,70,0,0,False
michael jackson,2018-07-09/2018-07-15,1,15,222,True
rihanna,2018-07-09/2018-07-15,57,0,0,False
taylor swift,2018-07-09/2018-07-15,60,0,0,False
the beatles,2018-07-09/2018-07-15,171,0,0,False
the weeknd,2018-07-09/2018-07-15,40,0,0,False
whitney houston,2018-07-09/2018-07-15,190,0,0,False
adele,2018-07-16/2018-07-22,118,0,0,False
beyonce,2018-07-16/2018-07-22,77,0,0,False
bruno mars,2018-07-16/2018-07-22,98,0,0,False
eminem,2018-07-16/2018-07-22,72,0,0,False
michael jackson,2018-07-16/2018-07-22,2,0,165,False
rihanna,2018-07-16/2018-07-22,57,0,0,False
taylor swift,2018-07-16/2018-07-22,65,0,0,False
the beatles,2018-07-16/2018-07-22,171,0,0,False
the weeknd,2018-07-16/2018-07-22,48,0,0,False
whitney houston,2018-07-16/2018-07-22,148,0,0,False
adele,2018-07-23/2018-07-29,95,0,0,False
beyonce,2018-07-23/2018-07-29,81,0,0,False
bruno mars,2018-07-23/2018-07-29,85,0,0,False
eminem,2018-07-23/2018-07-29,72,0,0,False
michael jackson,2018-07-23/2018-07-29,3,0,60,False
rihanna,2018-07-23/2018-07-29,55,0,0,False
taylor swift,2018-07-23/2018-07-29,69,0,0,False
the weeknd,2018-07-23/2018-07-29,47,0,0,False
whitney houston,2018-07-23/2018-07-29,171,0,0,False
adele,2018-07-30/2018-08-05,101,0,0,False
beyonce,2018-07-30/2018-08-05,70,0,0,False
bruno mars,2018-07-30/2018-08-05,76,0,0,False
eminem,2018-07-30/2018-08-05,74,0,0,False
lady gaga,2018-07-30/2018-08-05,123,0,0,False
michael jackson,2018-07-30/2018-08-05,4,0,12,False
rihanna,2018-07-30/2018-08-05,63,0,0,False
taylor swift,2018-07-30/2018-08-05,75,0,0,False
the beatles,2018-07-30/2018-08-05,159,0,0,False
the weeknd,2018-07-30/2018-08-05,52,0,0,False
whitney houston,2018-07-30/2018-08-05,58,0,0,False
adele,2018-08-06/2018-08-12,103,0,0,False
beyonce,2018-08-06/2018-08-12,78,0,0,False
bruno mars,2018-08-06/2018-08-12,78,0,0,False
eminem,2018-08-06/2018-08-12,28,0,0,False
michael jackson,2018-08-06/2018-08-12,9,0,1,False
rihanna,2018-08-06/2018-08-12,60,0,0,False
taylor swift,2018-08-06/2018-08-12,82,0,0,False
the beatles,2018-08-06/2018-08-12,199,0,0,False
the weeknd,2018-08-06/2018-08-12,42,0,0,False
whitney houston,2018-08-06/2018-08-12,133,0,0,False
adele,2018-08-13/2018-08-19,99,0,0,False
beyonce,2018-08-13/2018-08-19,82,0,0,False
bruno mars,2018-08-13/2018-08-19,67,0,0,False
eminem,2018-08-13/2018-08-19,31,0,0,False
michael jackson,2018-08-13/2018-08-19,18,0,0,False
rihanna,2018-08-13/2018-08-19,58,0,0,False
taylor swift,2018-08-13/2018-08-19,83,0,0,False
the weeknd,2018-08-13/2018-08-19,46,0,0,False
whitney houston,2018-08-13/2018-08-19,141,0,0,False
adele,2018-08-20/2018-08-26,110,0,0,False
beyonce,2018-08-20/2018-08-26,85,0,0,False
bruno mars,2018-08-20/2018-08-26,78,0,0,False
eminem,2018-08-20/2018-08-26,37,0,0,False
michael jackson,2018-08-20/2018-08-26,26,0,0,False
rihanna,2018-08-20/2018-08-26,67,0,0,False
taylor swift,2018-08-20/2018-08-26,82,0,0,False
the weeknd,2018-08-20/2018-08-26,51,0,0,False
whitney houston,2018-08-20/2018-08-26,119,0,0,False
adele,2018-08-27/2018-09-02,108,0,0,False
beyonce,2018-08-27/2018-09-02,88,0,0,False
bruno mars,2018-08-27/2018-09-02,89,0,0,False
eminem,2018-08-27/2018-09-02,1,25,296,True
lady gaga,2018-08-27/2018-09-02,99,0,0,False
michael jackson,2018-08-27/2018-09-02,28,0,0,False
rihanna,2018-08-27/2018-09-02,65,0,0,False
taylor swift,2018-08-27/2018-09-02,94,0,0,False
the beatles,2018-08-27/2018-09-02,176,0,0,False
the weeknd,2018-08-27/2018-09-02,53,0,0,False
whitney houston,2018-08-27/2018-09-02,138,0,0,False
adele,2018-09-03/2018-09-09,105,0,0,False
beyonce,2018-09-03/2018-09-09,75,0,0,False
bruno mars,2018-09-03/2018-09-09,69,0,0,False
eminem,2018-09-03/2018-09-09,1,72,665,True
lady gaga,2018-09-03/2018-09-09,115,0,0,False
michael jackson,2018-09-03/2018-09-09,33,0,0,False
rihanna,2018-09-03/2018-09-09,56,0,0,False
taylor swift,2018-09-03/2018-09-09,127,0,0,False
the beatles,2018-09-03/2018-09-09,173,0,0,False
the weeknd,2018-09-03/2018-09-09,60,0,0,False
whitney houston,2018-09-03/2018-09-09,154,0,0,False
adele,2018-09-10/2018-09-16,106,0,0,False
beyonce,2018-09-10/2018-09-16,84,0,0,False
bruno mars,2018-09-10/2018-09-16,4,0,9,False
eminem,2018-09-10/2018-09-16,1,13,288,True
lady gaga,2018-09-10/2018-09-16,144,0,0,False
michael jackson,2018-09-10/2018-09-16,32,0,0,False
rihanna,2018-09-10/2018-09-16,59,0,0,False
taylor swift,2018-09-10/2018-09-16,152,0,0,False
the weeknd,2018-09-10/2018-09-16,57,0,0,False
whitney houston,2018-09-10/2018-09-16,130,0,0,False
adele,2018-09-17/2018-09-23,85,0,0,False
beyonce,2018-09-17/2018-09-23,52,0,0,False
bruno mars,2018-09-17/2018-09-23,6,0,15,False
eminem,2018-09-17/2018-09-23,1,6,229,True
michael jackson,2018-09-17/2018-09-23,35,0,0,False
rihanna,2018-09-17/2018-09-23,61,0,0,False
taylor swift,2018-09-17/2018-09-23,159,0,0,False
the weeknd,2018-09-17/2018-09-23,61,0,0,False
whitney houston,2018-09-17/2018-09-23,137,0,0,False
adele,2018-09-24/2018-09-30,95,0,0,False
beyonce,2018-09-24/2018-09-30,22,0,0,False
bruno mars,2018-09-24/2018-09-30,8,0,6,False
eminem,2018-09-24/2018-09-30,2,0,153,False
lady gaga,2018-09-24/2018-09-30,12,0,0,False
michael jackson,2018-09-24/2018-09-30,42,0,0,False
rihanna,2018-09-24/2018-09-30,62,0,0,False
taylor swift,2018-09-24/2018-09-30,154,0,0,False
the beatles,2018-09-24/2018-09-30,120,0,0,False
the weeknd,2018-09-24/2018-09-30,52,0,0,False
whitney houston,2018-09-24/2018-09-30,97,0,0,False
adele,2018-10-01/2018-10-07,84,0,0,False
beyonce,2018-10-01/2018-10-07,56,0,0,False
bruno mars,2018-10-01/2018-10-07,10,0,2,False
eminem,2018-10-01/2018-10-07,1,1,71,True
lady gaga,2018-10-01/2018-10-07,2,0,18,False
michael jackson,2018-10-01/2018-10-07,50,0,0,False
rihanna,2018-10-01/2018-10-07,70,0,0,False
taylor swift,2018-10-01/2018-10-07,118,0,0,False
the weeknd,2018-10-01/2018-10-07,60,0,0,False
whitney houston,2018-10-01/2018-10-07,129,0,0,False
adele,2018-10-08/2018-10-14,88,0,0,False
beyonce,2018-10-08/2018-10-14,62,0,0,False
bruno mars,2018-10-08/2018-10-14,17,0,0,False
eminem,2018-10-08/2018-10-14,1,3,65,True
lady gaga,2018-10-08/2018-10-14,1,32,101,True
michael jackson,2018-10-08/2018-10-14,54,0,0,False
rihanna,2018-10-08/2018-10-14,71,0,0,False
taylor swift,2018-10-08/2018-10-14,99,0,0,False
the beatles,2018-10-08/2018-10-14,183,0,0,False
the weeknd,2018-10-08/2018-10-14,61,0,0,False
whitney houston,2018-10-08/2018-10-14,144,0,0,False
adele,2018-10-15/2018-10-21,88,0,0,False
beyonce,2018-10-15/2018-10-21,70,0,0,False
bruno mars,2018-10-15/2018-10-21,20,0,0,False
eminem,2018-10-15/2018-10-21,2,0,56,False
lady gaga,2018-10-15/2018-10-21,1,60,195,True
michael jackson,2018-10-15/2018-10-21,52,0,0,False
rihanna,2018-10-15/2018-10-21,81,0,0,False
taylor swift,2018-10-15/2018-10-21,105,0,0,False
the beatles,2018-10-15/2018-10-21,180,0,0,False
the weeknd,2018-10-15/2018-10-21,69,0,0,False
whitney houston,2018-10-15/2018-10-21,138,0,0,False
